statename,rank,countryd,val2010,val2011,val2012,val2013,share10,share11,share12,share13,change
FLORIDA,4,Colombia,2522.16,2848.35,3101.95,3305.68,4.5527,4.3869,4.6856,5.4675,6.57
FLORIDA,5,Venezuela,3467.3,4506.44,5119.87,3206.54,6.2587,6.9406,7.7337,5.3035,-37.37
FLORIDA,6,United Arab Emirates,503.04,1176.74,1685.63,2212.84,0.908,1.8124,2.5462,3.6599,31.28
FLORIDA,7,Mexico,2199.5,2200.42,2226.66,2198.94,3.9703,3.389,3.3634,3.637,-1.24
FLORIDA,8,Chile,1727.65,2223.96,2471.05,1776.8,3.1185,3.4252,3.7326,2.9388,-28.1
FLORIDA,9,Argentina,1340.06,1739.11,1752.63,1644.65,2.4189,2.6785,2.6474,2.7202,-6.16
FLORIDA,10,Peru,1366.06,1448.5,1649.12,1630.62,2.4658,2.2309,2.4911,2.697,-1.12
FLORIDA,11,Dominican Republic,1705.45,1641.74,1588.15,1527.92,3.0785,2.5285,2.399,2.5271,-3.79
FLORIDA,12,Paraguay,1441.01,1598.74,1370.74,1489.84,2.6011,2.4623,2.0706,2.4641,8.69
FLORIDA,13,Germany,1155.36,1537.37,1440.27,1395.57,2.0855,2.3678,2.1756,2.3082,-3.1
FLORIDA,14,Panama,1249.52,1358.87,1387.26,1353.83,2.2555,2.0929,2.0955,2.2392,-2.41
FLORIDA,15,Hong Kong,715.49,886.24,924.86,1303.81,1.2915,1.3649,1.397,2.1564,40.97
FLORIDA,16,Ecuador,1261.56,1264.91,1244.33,1297.67,2.2772,1.9481,1.8796,2.1463,4.29
FLORIDA,17,China,1134.72,1338.97,1266.66,1233.59,2.0483,2.0622,1.9133,2.0403,-2.61
FLORIDA,18,United Kingdom,1019.59,1112.94,1158.05,1149.75,1.8404,1.7141,1.7493,1.9016,-0.72
FLORIDA,19,Costa Rica,898.37,1057.55,1081.88,1123.39,1.6216,1.6288,1.6342,1.858,3.84
FLORIDA,20,Bahamas,804.11,910.11,1014.85,1089.36,1.4515,1.4017,1.533,1.8018,7.34
FLORIDA,21,Japan,858.07,1009.08,1045.78,1048.17,1.5489,1.5541,1.5797,1.7336,0.23
FLORIDA,22,Guatemala,841.36,945.96,901.62,920.69,1.5187,1.4569,1.3619,1.5228,2.12
FLORIDA,23,Netherlands,953.2,1166.84,895.15,918.88,1.7206,1.7971,1.3521,1.5198,2.65
FLORIDA,24,El Salvador,441.82,542.84,708.54,704.67,0.7975,0.836,1.0703,1.1655,-0.55
FLORIDA,25,Trinidad and Tobago,554.41,557.39,604.93,703.49,1.0007,0.8585,0.9138,1.1635,16.29
GEORGIA,0,World,28898.75,34769.5,36067.25,37578.19,2.2604,2.3488,2.3334,2.38,4.19
GEORGIA,0,Top 25,22359.56,27178.68,28101.11,28999.32,77.3721,78.1682,77.9131,77.1706,3.2
GEORGIA,1,Canada,5113.7,6390.05,6726.93,6317.73,17.6952,18.3783,18.6511,16.8122,-6.08
GEORGIA,2,China,2386.7,3181.91,3682.54,3727.47,8.2588,9.1515,10.2102,9.9193,1.22
GEORGIA,3,Mexico,1940.54,1979.09,2276.11,2583.61,6.7149,5.692,6.3107,6.8753,13.51
GEORGIA,4,United Kingdom,989.11,988.28,1129.88,1515.14,3.4227,2.8424,3.1327,4.032,34.1
GEORGIA,5,Japan,1195.44,1216.72,1299.7,1474.24,4.1366,3.4994,3.6035,3.9231,13.43
GEORGIA,6,Singapore,795.13,1483.83,1402.77,1323.03,2.7514,4.2676,3.8893,3.5207,-5.68
GEORGIA,7,Brazil,849.9,1075.39,1014.82,1164.87,2.941,3.0929,2.8137,3.0999,14.79
GEORGIA,8,Germany,1016.48,1156.84,1017.17,1094.71,3.5174,3.3272,2.8202,2.9131,7.62
GEORGIA,9,"Korea, South",628.64,894.39,837.46,806.48,2.1753,2.5723,2.3219,2.1461,-3.7
GEORGIA,10,United Arab Emirates,377.96,637.12,637.99,789.57,1.3079,1.8324,1.7689,2.1011,23.76
GEORGIA,11,Australia,606.85,754.85,885.56,774.1,2.0999,2.171,2.4553,2.06,-12.59
GEORGIA,12,Netherlands,760.52,621.47,654.09,752.91,2.6317,1.7874,1.8135,2.0036,15.11
GEORGIA,13,Belgium,593.82,710.46,718.66,686.75,2.0548,2.0433,1.9926,1.8275,-4.44
GEORGIA,14,Hong Kong,730.04,923.22,746.86,650.71,2.5262,2.6553,2.0708,1.7316,-12.87
GEORGIA,15,Turkey,574.83,610.2,687.45,620.56,1.9891,1.755,1.906,1.6514,-9.73
GEORGIA,16,Taiwan,480.58,680.08,584.69,612.35,1.663,1.956,1.6211,1.6295,4.73
GEORGIA,17,Italy,483.49,561.57,481.75,562.76,1.6731,1.6151,1.3357,1.4976,16.82
GEORGIA,18,Saudi Arabia,375.67,518.5,559.98,537.02,1.2999,1.4913,1.5526,1.4291,-4.1
GEORGIA,19,India,561.64,578.65,450.38,527.75,1.9435,1.6642,1.2487,1.4044,17.18
GEORGIA,20,France,452.55,483.64,508.77,486.67,1.566,1.391,1.4106,1.2951,-4.34
GEORGIA,21,Poland,280.82,342.34,425.61,455.44,0.9717,0.9846,1.18,1.212,7.01
GEORGIA,22,Russia,224.98,345.17,435.76,453.66,0.7785,0.9927,1.2082,1.2073,4.11
GEORGIA,23,Dominican Republic,279.27,378.39,339.72,384.79,0.9664,1.0883,0.9419,1.024,13.27
GEORGIA,24,Spain,393.96,335.81,263.79,354.62,1.3633,0.9658,0.7314,0.9437,34.43
GEORGIA,25,Colombia,266.94,330.7,332.66,342.38,0.9237,0.9511,0.9223,0.9111,2.92
HAWAII,0,World,684.1,884.15,731.66,598.29,0.0535,0.0597,0.0473,0.0379,-18.23
HAWAII,0,Top 25,642.12,853.35,702.59,588.26,93.8626,96.5161,96.0267,98.3235,-16.27
HAWAII,1,Australia,138.92,124.51,259.62,113.66,20.3072,14.0825,35.4832,18.9971,-56.22
HAWAII,2,Singapore,63.38,95.91,34.63,102.82,9.2645,10.8479,4.7331,17.1858,196.91
HAWAII,3,China,63.24,100.21,71.46,89.22,9.2437,11.3336,9.7667,14.9123,24.85
HAWAII,4,Japan,148.15,91.08,127.2,86.42,21.6559,10.3015,17.385,14.445,-32.06
HAWAII,5,"Korea, South",15.21,95.5,44.75,41.36,2.224,10.8009,6.1168,6.9133,-7.58
HAWAII,6,Taiwan,14.26,22.79,22.14,26.43,2.0839,2.5772,3.0258,4.4173,19.38
HAWAII,7,Canada,25.69,138.39,30.47,20.74,3.7559,15.6519,4.1651,3.4673,-31.93
HAWAII,8,Netherlands,84.6,57.07,16.97,20.4,12.3661,6.4552,2.3197,3.4095,20.19
HAWAII,9,Hong Kong,17.29,24.13,23.42,16.43,2.5268,2.7295,3.2014,2.7456,-29.87
HAWAII,10,United Kingdom,3.34,2.26,4.45,12.24,0.488,0.2562,0.6081,2.0461,175.14
HAWAII,11,Panama,0.46,0.09,1.04,11.32,0.0675,0.01,0.1427,1.8923,984.3
HAWAII,12,Luxembourg,0,0.01,0,11,0.0005,0.0011,0,1.8386,0
HAWAII,13,New Zealand,22.07,18.33,15.53,7.23,3.2257,2.0733,2.122,1.208,-53.45
HAWAII,14,Germany,6.25,15.66,5.16,4.25,0.913,1.7717,0.7054,0.7099,-17.7
HAWAII,15,Vietnam,2.06,3.1,3.46,4.01,0.3017,0.3508,0.4734,0.6704,15.81
HAWAII,16,Philippines,10.09,8.18,4.32,3.83,1.475,0.9252,0.5904,0.6397,-11.39
HAWAII,17,Indonesia,13,43.26,23.61,2.71,1.8997,4.8924,3.2273,0.4523,-88.54
HAWAII,18,France,3.93,3.88,1.65,2.7,0.5742,0.4385,0.2255,0.4513,63.66
HAWAII,19,Switzerland,2.06,2.38,2.14,2.61,0.3013,0.2687,0.293,0.4356,21.56
HAWAII,20,Mexico,2.66,2.49,3.5,2.28,0.3882,0.2816,0.4788,0.3806,-35.01
HAWAII,21,Thailand,2.42,2.18,4.53,2.22,0.3533,0.2466,0.6187,0.3709,-50.98
HAWAII,22,Macau,0.15,0.51,0.14,1.29,0.0214,0.0574,0.0193,0.215,812.5
HAWAII,23,Marshall Islands,1.32,0.93,1.01,1.13,0.1922,0.1053,0.1381,0.1891,12
HAWAII,24,Denmark,1,0.27,1.15,1.04,0.1468,0.0302,0.1566,0.1736,-9.36
HAWAII,25,Russia,0.59,0.24,0.23,0.94,0.0862,0.0269,0.0308,0.1569,317.14
IDAHO,0,World,5156.54,5906.13,6119.11,5783.87,0.4033,0.399,0.3959,0.3663,-5.48
IDAHO,0,Top 25,5000,5707.05,5908.17,5562.44,96.9642,96.6293,96.5529,96.1716,-5.85
IDAHO,1,Canada,1173.3,1648.98,1331.35,1602.96,22.7536,27.9198,21.7573,27.7143,20.4
IDAHO,2,"Korea, South",501.52,532.49,572.43,670.64,9.726,9.0159,9.3548,11.5951,17.16
IDAHO,3,Taiwan,627.69,761.2,754.97,540.8,12.1727,12.8883,12.3379,9.3502,-28.37
IDAHO,4,China,445.28,397.77,467.88,468.13,8.6352,6.7348,7.6463,8.0936,0.05
IDAHO,5,Singapore,792.65,609.69,962.94,432.93,15.3718,10.323,15.7366,7.4851,-55.04
IDAHO,6,Hong Kong,211.88,228.34,341.52,365.07,4.109,3.8661,5.5812,6.3118,6.89
IDAHO,7,Mexico,185.57,209.65,257.1,273.24,3.5987,3.5496,4.2016,4.7242,6.28
IDAHO,8,Malaysia,147.84,154.5,175.95,242.27,2.8671,2.6159,2.8755,4.1888,37.69
IDAHO,9,Japan,273.56,360.01,302.18,209.01,5.3051,6.0955,4.9384,3.6137,-30.83
IDAHO,10,France,154.7,241.36,139.95,127.1,3.0001,4.0866,2.2872,2.1975,-9.18
IDAHO,11,United Kingdom,91.38,87.19,77.68,98.62,1.7722,1.4763,1.2695,1.7051,26.96
IDAHO,12,Philippines,99.73,92.46,64.57,79.48,1.934,1.5656,1.0553,1.3742,23.08
IDAHO,13,Australia,32.4,49.39,108.32,78.85,0.6283,0.8362,1.7702,1.3633,-27.21
IDAHO,14,Brazil,17.68,40.34,58.66,65.81,0.3429,0.683,0.9587,1.1379,12.19
IDAHO,15,Netherlands,54.82,68.6,70.57,59.48,1.0631,1.1615,1.1533,1.0284,-15.71
IDAHO,16,Indonesia,45.11,59.83,49.3,48.11,0.8748,1.013,0.8057,0.8318,-2.42
IDAHO,17,Germany,31.43,34.18,31.3,33.59,0.6094,0.5788,0.5116,0.5808,7.32
IDAHO,18,Vietnam,12.92,15.2,13.55,27.18,0.2505,0.2574,0.2214,0.4698,100.61
IDAHO,19,Thailand,31.34,27.82,23.75,26.24,0.6079,0.471,0.3881,0.4537,10.49
IDAHO,20,Chile,9.56,13.52,15.35,23.03,0.1854,0.229,0.2509,0.3982,50.01
IDAHO,21,Russia,4.06,17.91,21,20.5,0.0788,0.3032,0.3432,0.3544,-2.4
IDAHO,22,India,14.85,15.6,20.22,18.95,0.2879,0.2642,0.3304,0.3276,-6.26
IDAHO,23,Colombia,6.53,3.47,5.69,17.66,0.1267,0.0587,0.0929,0.3053,210.54
IDAHO,24,Spain,19.93,19.59,24.48,16.65,0.3865,0.3317,0.4001,0.2878,-32
IDAHO,25,Israel,14.27,17.97,17.44,16.13,0.2767,0.3042,0.285,0.2788,-7.54
ILLINOIS,0,World,50060.71,64831.16,68127.01,65848.65,3.9156,4.3796,4.4075,4.1706,-3.34
ILLINOIS,0,Top 25,44282.81,57426.86,60747.05,58774.54,88.4582,88.5791,89.1674,89.257,-3.25
ILLINOIS,1,Canada,15031.45,19472.38,19414.62,20053.53,30.0264,30.0355,28.4977,30.454,3.29
ILLINOIS,2,Mexico,4267.26,5716.27,6376.32,7312.88,8.5242,8.8172,9.3595,11.1056,14.69
ILLINOIS,3,China,3177,3890.97,4141.99,5613.15,6.3463,6.0017,6.0798,8.5243,35.52
ILLINOIS,4,Germany,2186.75,2501.79,2661.54,2765.33,4.3682,3.8589,3.9067,4.1995,3.9
ILLINOIS,5,Australia,2372.99,3698.41,5350.97,2742.93,4.7402,5.7047,7.8544,4.1655,-48.74
ILLINOIS,6,Brazil,2066.24,2552.75,2344.87,2463.96,4.1275,3.9375,3.4419,3.7419,5.08
ILLINOIS,7,Japan,1842.63,2039.69,2097.55,1943.1,3.6808,3.1462,3.0789,2.9509,-7.36
ILLINOIS,8,United Kingdom,1694.14,2364.72,2046.52,1579.52,3.3842,3.6475,3.004,2.3987,-22.82
ILLINOIS,9,Belgium,1157.66,1654.05,1891.29,1578.27,2.3125,2.5513,2.7761,2.3968,-16.55
ILLINOIS,10,France,1101.11,1157.38,1299.9,1343.51,2.1995,1.7852,1.9081,2.0403,3.36
ILLINOIS,11,Singapore,1145.73,1514.86,1458.62,1240.21,2.2887,2.3366,2.141,1.8834,-14.97
ILLINOIS,12,Netherlands,1103.05,1425.23,1244.88,1193.08,2.2034,2.1984,1.8273,1.8118,-4.16
ILLINOIS,13,Chile,849.51,1146.3,1467.06,1039.19,1.697,1.7681,2.1534,1.5781,-29.17
ILLINOIS,14,South Africa,613.4,965.86,1277.12,947.42,1.2253,1.4898,1.8746,1.4388,-25.82
ILLINOIS,15,Taiwan,812.36,1194.66,949.82,924.69,1.6228,1.8427,1.3942,1.4043,-2.65
ILLINOIS,16,"Korea, South",787.62,803.89,938.59,909.62,1.5733,1.24,1.3777,1.3814,-3.09
ILLINOIS,17,Hong Kong,594.57,644.71,651.48,756.69,1.1877,0.9944,0.9563,1.1491,16.15
ILLINOIS,18,Saudi Arabia,347.34,438.43,729.18,702.4,0.6938,0.6763,1.0703,1.0667,-3.67
ILLINOIS,19,India,872.53,1220.85,1084.59,696.1,1.7429,1.8831,1.592,1.0571,-35.82
ILLINOIS,20,Peru,427.34,520.98,717.95,672.17,0.8536,0.8036,1.0538,1.0208,-6.38
ILLINOIS,21,Russia,479.05,715.75,811.85,590.23,0.9569,1.104,1.1917,0.8963,-27.3
ILLINOIS,22,Indonesia,370.6,513.49,530.92,489.78,0.7403,0.792,0.7793,0.7438,-7.75
ILLINOIS,23,Colombia,306.46,454.33,402.96,448.3,0.6122,0.7008,0.5915,0.6808,11.25
ILLINOIS,24,United Arab Emirates,292.99,285.43,363.28,398.64,0.5853,0.4403,0.5332,0.6054,9.73
ILLINOIS,25,Italy,383.02,533.69,493.2,369.84,0.7651,0.8232,0.7239,0.5617,-25.01
INDIANA,0,World,28764.26,32291.72,34431.32,34151.94,2.2499,2.1814,2.2275,2.163,-0.81
INDIANA,0,Top 25,26595.6,29125.05,32050.99,31733.71,92.4606,90.1935,93.0867,92.9192,-0.99
INDIANA,1,Canada,10692.17,11807.99,11900.12,11803.23,37.1717,36.5666,34.5619,34.5609,-0.81
INDIANA,2,Mexico,2619.83,3288.71,3907.44,3999.8,9.1079,10.1844,11.3485,11.7118,2.36
INDIANA,3,Germany,1831.23,1943.95,2156.01,1928.55,6.3663,6.02,6.2618,5.647,-10.55
INDIANA,4,Japan,1197.18,1290.01,1752.43,1805.36,4.1621,3.9949,5.0896,5.2863,3.02
INDIANA,5,France,1408.09,1230.8,1766.5,1387.51,4.8953,3.8115,5.1305,4.0628,-21.45
INDIANA,6,China,1089.65,1175.12,1308.88,1346.68,3.7882,3.6391,3.8014,3.9432,2.89
INDIANA,7,Netherlands,559.05,690.78,788.11,1174.68,1.9436,2.1392,2.2889,3.4396,49.05
INDIANA,8,United Kingdom,1467.33,1092.87,1198.88,1038.04,5.1012,3.3844,3.4819,3.0395,-13.42
INDIANA,9,Brazil,825.47,861.63,817.5,1032.8,2.8698,2.6683,2.3743,3.0241,26.34
INDIANA,10,"Korea, South",551.19,632.83,788.12,874.5,1.9162,1.9597,2.289,2.5606,10.96
INDIANA,11,Italy,399.6,483.94,751.77,846.05,1.3892,1.4986,2.1834,2.4773,12.54
INDIANA,12,Australia,568.02,592.91,647.11,563.84,1.9748,1.8361,1.8794,1.651,-12.87
INDIANA,13,Ireland,388.94,626.22,547.38,545.7,1.3522,1.9393,1.5898,1.5979,-0.31
INDIANA,14,Spain,942.22,957.62,825.77,518.93,3.2756,2.9655,2.3983,1.5195,-37.16
INDIANA,15,Hong Kong,231.79,273.75,446.59,483.14,0.8058,0.8477,1.297,1.4147,8.18
INDIANA,16,Belgium,351.52,467.12,534.12,448.74,1.2221,1.4466,1.5513,1.3139,-15.99
INDIANA,17,Saudi Arabia,278.27,270.24,450.97,415.87,0.9674,0.8369,1.3098,1.2177,-7.78
INDIANA,18,Taiwan,196.52,218.39,235.7,250.91,0.6832,0.6763,0.6846,0.7347,6.45
INDIANA,19,Singapore,260.52,234.65,258.99,245.7,0.9057,0.7267,0.7522,0.7194,-5.13
INDIANA,20,India,253.29,293.93,266.87,222.94,0.8806,0.9102,0.7751,0.6528,-16.46
INDIANA,21,United Arab Emirates,117.89,172.61,164.86,205.37,0.4099,0.5345,0.4788,0.6013,24.57
INDIANA,22,Colombia,90.68,114.6,152.23,168.56,0.3153,0.3549,0.4421,0.4935,10.72
INDIANA,23,Switzerland,102.95,157.86,127.25,159.21,0.3579,0.4889,0.3696,0.4662,25.11
INDIANA,24,Argentina,101.81,129.45,139.97,134.55,0.354,0.4009,0.4065,0.394,-3.87
INDIANA,25,South Africa,70.37,117.07,117.43,133.06,0.2446,0.3625,0.3411,0.3896,13.31
IOWA,0,World,10879.76,13298.38,14635.71,13866.86,0.851,0.8984,0.9469,0.8783,-5.25
IOWA,0,Top 25,9860.63,12054.65,13239.54,12530.57,90.6327,90.6475,90.4606,90.3634,-5.36
IOWA,1,Canada,3434.8,4082.22,4371.64,4413.95,31.5706,30.6971,29.8697,31.8309,0.97
IOWA,2,Mexico,1832.62,2182.52,2513.02,2171.78,16.8443,16.4119,17.1705,15.6617,-13.58
IOWA,3,Japan,852.3,975.18,880.93,979.04,7.8338,7.333,6.0191,7.0603,11.14
IOWA,4,Germany,478.97,593.69,658.54,678.78,4.4024,4.4644,4.4995,4.895,3.07
IOWA,5,China,598.94,574.02,751.52,602.6,5.505,4.3165,5.1348,4.3456,-19.82
IOWA,6,Brazil,353.53,526.72,632.67,601.51,3.2494,3.9608,4.3228,4.3377,-4.93
IOWA,7,Australia,276.86,443.47,513.78,406.19,2.5447,3.3348,3.5105,2.9292,-20.94
IOWA,8,France,248.63,294.68,339.7,332.61,2.2853,2.2159,2.321,2.3986,-2.08
IOWA,9,"Korea, South",223.59,318.57,343.15,292.91,2.0551,2.3956,2.3446,2.1123,-14.64
IOWA,10,United Kingdom,363.13,374.06,376.3,292.26,3.3377,2.8128,2.5711,2.1076,-22.33
IOWA,11,Netherlands,139.43,235.59,230.01,287.6,1.2815,1.7715,1.5716,2.074,25.04
IOWA,12,Russia,137.23,276.32,330.28,211.52,1.2614,2.0778,2.2567,1.5254,-35.96
IOWA,13,Hong Kong,115.92,114.34,109.02,151.27,1.0654,0.8598,0.7449,1.0909,38.76
IOWA,14,South Africa,58.23,76.17,143.37,150.58,0.5352,0.5728,0.9796,1.0859,5.03
IOWA,15,Singapore,121.3,138.86,132.49,133.28,1.115,1.0442,0.9052,0.9612,0.6
IOWA,16,Taiwan,106.18,125.15,91.88,97.49,0.976,0.9411,0.6278,0.703,6.1
IOWA,17,Italy,98.21,116.27,95.54,94,0.9026,0.8743,0.6528,0.6778,-1.61
IOWA,18,Ukraine,19.51,88.85,132.03,89.96,0.1793,0.6681,0.9021,0.6487,-31.87
IOWA,19,Belgium,37.79,73,110.57,86.86,0.3473,0.549,0.7555,0.6264,-21.45
IOWA,20,India,52.08,79.19,84.83,85.91,0.4787,0.5955,0.5796,0.6196,1.27
IOWA,21,Saudi Arabia,62.62,62.5,81.35,80.39,0.5756,0.47,0.5558,0.5798,-1.17
IOWA,22,Spain,55.56,52.26,60.87,79.07,0.5106,0.393,0.4159,0.5702,29.91
IOWA,23,Argentina,75.69,93.36,67.43,71.63,0.6957,0.702,0.4607,0.5165,6.23
IOWA,24,Indonesia,47.88,68.5,79.3,70.21,0.4401,0.5151,0.5418,0.5063,-11.46
IOWA,25,Chile,69.63,89.18,109.34,69.14,0.64,0.6706,0.7471,0.4986,-36.76
KANSAS,0,World,9899.68,11599.09,11696.22,12451.66,0.7743,0.7836,0.7567,0.7886,6.46
KANSAS,0,Top 25,8321.62,9633.2,9980.86,10789.32,84.0595,83.0513,85.334,86.6497,8.1
KANSAS,1,Canada,2552.81,2564.23,2745.69,2610.41,25.7868,22.1072,23.475,20.9644,-4.93
KANSAS,2,China,526.94,668.25,1137.96,1664.14,5.3228,5.7613,9.7293,13.3648,46.24
KANSAS,3,Mexico,1280.79,1620.5,1457.81,1534.59,12.9377,13.971,12.4639,12.3244,5.27
KANSAS,4,Japan,585.95,665.33,742.2,881.63,5.9189,5.736,6.3457,7.0805,18.79
KANSAS,5,Brazil,394.6,455.74,354.59,675.94,3.986,3.9291,3.0316,5.4285,90.63
KANSAS,6,United Kingdom,433.63,412.52,523.71,485.14,4.3803,3.5565,4.4776,3.8962,-7.36
KANSAS,7,Nigeria,243.33,587.34,566.4,327.79,2.458,5.0637,4.8426,2.6325,-42.13
KANSAS,8,Germany,250.13,401.17,366.17,322.44,2.5266,3.4587,3.1307,2.5895,-11.94
KANSAS,9,France,176.2,204.26,204.54,236.98,1.7798,1.761,1.7488,1.9032,15.86
KANSAS,10,"Korea, South",227.48,274.69,235.63,212.03,2.2979,2.3682,2.0146,1.7029,-10.01
KANSAS,11,Australia,253.48,368.31,293.22,200.67,2.5605,3.1753,2.5069,1.6116,-31.56
KANSAS,12,Taiwan,157.21,135.22,128.92,194.49,1.588,1.1658,1.1023,1.562,50.86
KANSAS,13,Hong Kong,108.78,121.76,88.11,171.53,1.0989,1.0498,0.7534,1.3776,94.67
KANSAS,14,Singapore,177.91,234.34,184.41,143.16,1.7972,2.0204,1.5767,1.1497,-22.37
KANSAS,15,Egypt,141.5,87.92,104.76,137.36,1.4293,0.758,0.8957,1.1032,31.12
KANSAS,16,Russia,68.6,122.26,109.34,117.28,0.693,1.0541,0.9348,0.9419,7.27
KANSAS,17,Saudi Arabia,159.38,77.91,77.88,107.98,1.6099,0.6717,0.6658,0.8672,38.66
KANSAS,18,Netherlands,57.51,78.96,79.03,100,0.581,0.6808,0.6757,0.8031,26.54
KANSAS,19,South Africa,69.42,108.45,102.62,99.58,0.7013,0.9349,0.8774,0.7998,-2.96
KANSAS,20,Venezuela,26.74,30.52,32.58,97.5,0.2701,0.2631,0.2786,0.783,199.25
KANSAS,21,Colombia,76.95,51.74,89.84,96.52,0.7773,0.446,0.7681,0.7751,7.43
KANSAS,22,Italy,112.94,150.04,127.93,95.6,1.1408,1.2935,1.0938,0.7678,-25.27
KANSAS,23,Peru,21.49,65.37,27.33,92.52,0.2171,0.5636,0.2336,0.7431,238.58
KANSAS,24,Belgium,158.84,107.58,120.29,92.44,1.6044,0.9275,1.0285,0.7424,-23.15
KANSAS,25,Turkey,59,38.77,79.9,91.58,0.596,0.3342,0.6832,0.7355,14.61
KENTUCKY,0,World,19346.21,20080.25,22125.95,25285.49,1.5132,1.3565,1.4314,1.6015,14.28
KENTUCKY,0,Top 25,17896.29,18655.37,20509.47,23600.41,92.5054,92.9041,92.6942,93.3358,15.07
KENTUCKY,1,Canada,5877.19,6468.37,7338.86,7728.74,30.379,32.2126,33.1686,30.5659,5.31
KENTUCKY,2,Mexico,1287.81,1453.66,1714.22,1864.16,6.6566,7.2392,7.7475,7.3725,8.75
KENTUCKY,3,United Kingdom,1365.69,1495.08,1521.46,1837.86,7.0592,7.4455,6.8764,7.2684,20.8
KENTUCKY,4,China,838.61,906.84,1053.49,1349.52,4.3348,4.5161,4.7613,5.3371,28.1
KENTUCKY,5,Brazil,859.82,997.09,1149.41,1262.91,4.4444,4.9655,5.1949,4.9946,9.87
KENTUCKY,6,Japan,1194.16,1066,1308.68,1237.3,6.1726,5.3087,5.9147,4.8933,-5.45
KENTUCKY,7,France,661.31,415.93,433.27,1019.35,3.4183,2.0714,1.9582,4.0314,135.27
KENTUCKY,8,Germany,877.62,806.35,650.64,905.79,4.5364,4.0156,2.9406,3.5822,39.22
KENTUCKY,9,Singapore,702.09,844.23,833.96,808.79,3.6291,4.2043,3.7692,3.1987,-3.02
KENTUCKY,10,Hong Kong,584.1,529,582.02,792.64,3.0192,2.6344,2.6305,3.1348,36.19
KENTUCKY,11,Saudi Arabia,150.21,125.6,154.74,744.71,0.7764,0.6255,0.6994,2.9452,381.25
KENTUCKY,12,Netherlands,803.68,606.78,587.87,690.23,4.1542,3.0218,2.6569,2.7297,17.41
KENTUCKY,13,Belgium,368.88,522.55,481.45,489.15,1.9068,2.6023,2.1759,1.9345,1.6
KENTUCKY,14,Austria,98.27,188.31,388.18,488.74,0.508,0.9378,1.7544,1.9329,25.9
KENTUCKY,15,"Korea, South",481.81,508.92,617.72,438.26,2.4905,2.5344,2.7918,1.7333,-29.05
KENTUCKY,16,Australia,282.92,393.81,325.64,326.22,1.4624,1.9612,1.4717,1.2902,0.18
KENTUCKY,17,Taiwan,369.98,286.26,271.47,296.62,1.9124,1.4256,1.2269,1.1731,9.26
KENTUCKY,18,United Arab Emirates,116.92,138.92,137.87,247.42,0.6044,0.6918,0.6231,0.9785,79.46
KENTUCKY,19,Malaysia,269.42,221.72,146.34,180.88,1.3926,1.1042,0.6614,0.7153,23.6
KENTUCKY,20,Italy,136.26,148.96,210.86,167.75,0.7043,0.7418,0.953,0.6634,-20.44
KENTUCKY,21,Colombia,67.32,78.58,85.21,164.57,0.348,0.3913,0.3851,0.6509,93.13
KENTUCKY,22,Spain,80.82,126.5,100.32,151.5,0.4178,0.63,0.4534,0.5992,51.02
KENTUCKY,23,Sweden,154.84,56.59,124.22,137.88,0.8004,0.2818,0.5614,0.5453,11
KENTUCKY,24,India,113.88,116.45,124.79,136.09,0.5887,0.5799,0.564,0.5382,9.06
KENTUCKY,25,El Salvador,152.67,152.88,166.77,133.31,0.7891,0.7613,0.7537,0.5272,-20.06
LOUISIANA,0,World,41370.69,54951.02,62892.63,63079.1,3.2359,3.7122,4.0689,3.9951,0.3
LOUISIANA,0,Top 25,31711.55,42805.22,50610.23,49852.47,76.6522,77.897,80.4708,79.0317,-1.5
LOUISIANA,1,China,6508.97,7280.89,9310.14,8233.08,15.7333,13.2498,14.8032,13.052,-11.57
LOUISIANA,2,Mexico,2776.61,5766.8,6507.58,6320.43,6.7115,10.4944,10.3471,10.0198,-2.88
LOUISIANA,3,Canada,1981.74,2309.01,2670.88,3067.53,4.7902,4.2019,4.2467,4.863,14.85
LOUISIANA,4,Japan,3058.79,3841.03,3820.17,2780.97,7.3936,6.9899,6.0741,4.4087,-27.2
LOUISIANA,5,Netherlands,2007.26,3138.31,3407.98,2763.6,4.8519,5.7111,5.4187,4.3812,-18.91
LOUISIANA,6,Singapore,1797.34,2002.31,2270.5,2752.84,4.3445,3.6438,3.6101,4.3641,21.24
LOUISIANA,7,Brazil,1424.02,1705.75,2283.85,2622.18,3.4421,3.1041,3.6313,4.157,14.81
LOUISIANA,8,France,567.99,721.97,1118.61,2482.22,1.3729,1.3138,1.7786,3.9351,121.9
LOUISIANA,9,Colombia,727.55,893.18,1415.28,1903.91,1.7586,1.6254,2.2503,3.0183,34.52
LOUISIANA,10,Panama,360.8,434.16,825.69,1734.16,0.8721,0.7901,1.3129,2.7492,110.03
LOUISIANA,11,Gibraltar,424.42,678.29,1638.65,1585.43,1.0259,1.2344,2.6055,2.5134,-3.25
LOUISIANA,12,United Kingdom,596.79,733.76,1199.62,1295.45,1.4426,1.3353,1.9074,2.0537,7.99
LOUISIANA,13,Belgium,739.55,1262.48,884.71,1238.68,1.7876,2.2975,1.4067,1.9637,40.01
LOUISIANA,14,Ecuador,436.77,534.31,1166.51,1175.66,1.0557,0.9723,1.8548,1.8638,0.78
