statename,rank,countryd,val2010,val2011,val2012,val2013,share10,share11,share12,share13,change
OKLAHOMA,23,Nicaragua,19.19,26.53,34.28,36.02,0.2941,0.2342,0.3003,0.2942,5.06
OKLAHOMA,24,Hong Kong,6.93,8.87,12.87,35.74,0.1061,0.0783,0.1127,0.2919,177.77
OKLAHOMA,25,Hungary,4.27,3.55,3.61,31.12,0.0655,0.0313,0.0316,0.2542,762.58
OREGON,0,World,"13,473","16,464","16,570","14,367",0.7,0.7,0.7,0.6,-13.3
OREGON,0,Top 25,"12,783","15,678","15,765","13,681",94.9,95.2,95.1,95.2,-13.2
OREGON,1,Japan,"3,186","3,720","3,980","3,090",23.6,22.6,24,21.5,-22.3
OREGON,2,Canada,"2,510","2,920","2,636","2,875",18.6,17.7,15.9,20,9
OREGON,3,China,"2,355","2,981","2,962","2,578",17.5,18.1,17.9,17.9,-13
OREGON,4,"Korea, South",921,"1,130","1,607","1,346",6.8,6.9,9.7,9.4,-16.3
OREGON,5,Mexico,566,673,638,509,4.2,4.1,3.9,3.5,-20.2
OREGON,6,Germany,664,830,532,383,4.9,5,3.2,2.7,-28.1
OREGON,7,Russia,351,393,429,333,2.6,2.4,2.6,2.3,-22.3
OREGON,8,Thailand,173,177,187,328,1.3,1.1,1.1,2.3,75.4
OREGON,9,Taiwan,260,353,317,311,1.9,2.1,1.9,2.2,-2
OREGON,10,Vietnam,251,273,276,270,1.9,1.7,1.7,1.9,-2.1
OREGON,11,Singapore,168,476,375,225,1.2,2.9,2.3,1.6,-39.9
OREGON,12,Indonesia,226,165,184,177,1.7,1,1.1,1.2,-3.6
OREGON,13,Israel,41,291,234,164,0.3,1.8,1.4,1.1,-29.8
OREGON,14,Netherlands,59,163,243,133,0.4,1,1.5,0.9,-45.5
OREGON,15,India,111,116,195,119,0.8,0.7,1.2,0.8,-38.6
OREGON,16,Malaysia,180,164,134,116,1.3,1,0.8,0.8,-13
OREGON,17,Italy,87,109,107,110,0.6,0.7,0.6,0.8,3.1
OREGON,18,United Kingdom,121,126,117,109,0.9,0.8,0.7,0.8,-6.6
OREGON,19,France,212,136,129,87,1.6,0.8,0.8,0.6,-32.5
OREGON,20,Brazil,91,79,64,86,0.7,0.5,0.4,0.6,34.6
OREGON,21,Hungary,68,180,203,83,0.5,1.1,1.2,0.6,-59.1
OREGON,22,Chile,57,68,59,75,0.4,0.4,0.4,0.5,27.2
OREGON,23,Sweden,41,55,52,61,0.3,0.3,0.3,0.4,17.7
OREGON,24,Philippines,38,44,50,56,0.3,0.3,0.3,0.4,12.5
OREGON,25,Austria,47,58,55,55,0.3,0.4,0.3,0.4,-0.6
PENNSYLVANIA,0,World,74587.93,89444.75,80753.15,84798.22,3.8973,4.0508,3.5491,3.7396,5.01
PENNSYLVANIA,0,Top 25,63201.1,75764.88,69357.84,73784.54,84.7337,84.7058,85.8887,87.0119,6.38
PENNSYLVANIA,1,China,10610.89,15709.38,16470.45,18092,14.226,17.5632,20.3961,21.3354,9.85
PENNSYLVANIA,2,Canada,10990.94,12710.27,11190.33,11504.04,14.7356,14.2102,13.8575,13.5664,2.8
PENNSYLVANIA,3,Nigeria,9627.15,11140.38,5801.01,6305.21,12.9071,12.455,7.1836,7.4355,8.69
PENNSYLVANIA,4,Germany,3396.87,3960.14,4986.98,5632.93,4.5542,4.4275,6.1756,6.6427,12.95
PENNSYLVANIA,5,Israel,5131.93,5156.58,4947.91,4749.66,6.8804,5.7651,6.1272,5.6011,-4.01
PENNSYLVANIA,6,Mexico,2822.38,2948.62,2852.32,2988.69,3.784,3.2966,3.5322,3.5245,4.78
PENNSYLVANIA,7,"Korea, South",1319.31,2416.35,2793.28,2960.38,1.7688,2.7015,3.459,3.4911,5.98
PENNSYLVANIA,8,United Kingdom,2140.72,2660.63,2723.22,2382.49,2.8701,2.9746,3.3723,2.8096,-12.51
PENNSYLVANIA,9,Japan,1676.16,2003.47,1977.51,2041.58,2.2472,2.2399,2.4488,2.4076,3.24
PENNSYLVANIA,10,Belgium,580.11,1286.56,1322.41,1755.92,0.7777,1.4384,1.6376,2.0707,32.78
PENNSYLVANIA,11,Italy,1132.48,1212.12,1372.33,1588.2,1.5183,1.3552,1.6994,1.8729,15.73
PENNSYLVANIA,12,France,1379.71,1238.87,1241.95,1480.63,1.8498,1.3851,1.538,1.7461,19.22
PENNSYLVANIA,13,Chad,1186.73,1290.87,1448.86,1238.67,1.5911,1.4432,1.7942,1.4607,-14.51
PENNSYLVANIA,14,Angola,1812.14,2587.69,1289.74,1153.52,2.4295,2.8931,1.5971,1.3603,-10.56
PENNSYLVANIA,15,India,760.05,1035.23,1051.29,1092.88,1.019,1.1574,1.3019,1.2888,3.96
PENNSYLVANIA,16,Taiwan,709.85,736.75,731.63,1074.94,0.9517,0.8237,0.906,1.2676,46.92
PENNSYLVANIA,17,Azerbaijan,1341.85,1163.82,816.85,1057.31,1.799,1.3012,1.0115,1.2469,29.44
PENNSYLVANIA,18,Switzerland,1390.3,954.37,789.71,990.49,1.864,1.067,0.9779,1.1681,25.43
PENNSYLVANIA,19,Sweden,641.62,745.33,556.64,933.78,0.8602,0.8333,0.6893,1.1012,67.76
PENNSYLVANIA,20,Russia,945.96,927.92,996.42,876.81,1.2682,1.0374,1.2339,1.034,-12
PENNSYLVANIA,21,Brazil,825.64,1250.34,954.74,825.44,1.1069,1.3979,1.1823,0.9734,-13.54
PENNSYLVANIA,22,Ireland,987.48,1113.57,1058.58,811.55,1.3239,1.245,1.3109,0.957,-23.34
PENNSYLVANIA,23,Libya,530.05,0.16,442.23,762.28,0.7106,0.0002,0.5476,0.8989,72.37
PENNSYLVANIA,24,Finland,579.62,694.34,676.56,745.51,0.7771,0.7763,0.8378,0.8792,10.19
PENNSYLVANIA,25,Netherlands,681.16,821.12,864.91,739.64,0.9132,0.918,1.071,0.8722,-14.48
PUERTO RICO,0,World,19303.5,24613.48,25784.28,24136.1,1.0086,1.1147,1.1332,1.0644,-6.39
PUERTO RICO,0,Top 25,16973.89,22540.37,23684.16,22418,87.9316,91.5774,91.855,92.8816,-5.35
PUERTO RICO,1,Ireland,6798.67,9158.3,7595.2,6134.07,35.2199,37.2085,29.4567,25.4145,-19.24
PUERTO RICO,2,Singapore,1908.05,3621.34,4146.66,3443.86,9.8845,14.7128,16.0821,14.2685,-16.95
PUERTO RICO,3,Japan,1771.74,1783.39,1892.82,2053.14,9.1783,7.2456,7.341,8.5065,8.47
PUERTO RICO,4,Canada,582.81,772.86,817.89,1166.24,3.0192,3.14,3.1721,4.832,42.59
PUERTO RICO,5,Lithuania,198.71,429.21,694.71,1063.99,1.0294,1.7438,2.6943,4.4083,53.16
PUERTO RICO,6,Brazil,326.26,723.99,1313.95,981.09,1.6901,2.9414,5.0959,4.0648,-25.33
PUERTO RICO,7,China,766.06,817.69,864.62,828.95,3.9685,3.3221,3.3533,3.4345,-4.12
PUERTO RICO,8,Netherlands,158.63,481.65,529.99,735.61,0.8218,1.9569,2.0555,3.0477,38.79
PUERTO RICO,9,Trinidad and Tobago,262.01,270.59,411.67,701.44,1.3573,1.0993,1.5966,2.9062,70.39
PUERTO RICO,10,United Kingdom,560.26,620.57,671.97,666.31,2.9024,2.5213,2.6061,2.7606,-0.84
PUERTO RICO,11,Switzerland,201.02,178.54,230.02,451.15,1.0413,0.7254,0.8921,1.8692,96.13
PUERTO RICO,12,Dominican Republic,419.91,474.31,514.96,450.41,2.1753,1.927,1.9972,1.8661,-12.53
PUERTO RICO,13,Belgium,106.34,92.74,197.57,433.79,0.5509,0.3768,0.7663,1.7973,119.56
PUERTO RICO,14,Italy,518.95,451.09,609.81,424.49,2.6884,1.8327,2.365,1.7587,-30.39
PUERTO RICO,15,Mexico,326.86,381.65,372.35,403.39,1.6932,1.5506,1.4441,1.6713,8.34
PUERTO RICO,16,Germany,671.17,568.2,597.46,369.62,3.4769,2.3085,2.3171,1.5314,-38.13
PUERTO RICO,17,"Korea, South",161.82,175.36,250.51,351.98,0.8383,0.7124,0.9716,1.4583,40.51
PUERTO RICO,18,Spain,245.7,507.2,303.54,287.18,1.2728,2.0606,1.1772,1.1898,-5.39
PUERTO RICO,19,Colombia,187.64,271.14,306.16,269.35,0.9721,1.1016,1.1874,1.116,-12.02
PUERTO RICO,20,France,149.48,138.4,163.74,265.25,0.7744,0.5623,0.635,1.099,61.99
PUERTO RICO,21,Venezuela,108.56,86.62,452.42,232.78,0.5624,0.3519,1.7546,0.9644,-48.55
PUERTO RICO,22,Russia,107.07,102.4,224.97,215.39,0.5546,0.416,0.8725,0.8924,-4.26
PUERTO RICO,23,India,243.59,197.16,178.81,180.53,1.2619,0.801,0.6935,0.748,0.96
PUERTO RICO,24,Nigeria,85.74,110.05,168.45,155.95,0.4442,0.4471,0.6533,0.6461,-7.42
PUERTO RICO,25,Costa Rica,106.84,125.94,173.92,152.05,0.5535,0.5117,0.6745,0.63,-12.58
RHODE ISLAND,0,World,7118.69,8579.47,9459.21,9752.06,0.372,0.3886,0.4157,0.4301,3.1
RHODE ISLAND,0,Top 25,6868.09,8286.56,9194.22,9508.1,96.4796,96.586,97.1985,97.4984,3.41
RHODE ISLAND,1,Germany,2254.15,2958.33,3336.76,3531.45,31.6652,34.4815,35.2753,36.2124,5.83
RHODE ISLAND,2,China,1058.06,1053.4,1223.67,1370.06,14.8631,12.2782,12.9363,14.0489,11.96
RHODE ISLAND,3,Mexico,868.89,1065.07,1296.72,1080.26,12.2057,12.4142,13.7085,11.0773,-16.69
RHODE ISLAND,4,United Kingdom,551.71,428.78,622.73,751.83,7.7501,4.9978,6.5834,7.7095,20.73
RHODE ISLAND,5,France,367.79,264.9,256.39,406.25,5.1666,3.0875,2.7105,4.1658,58.45
RHODE ISLAND,6,Netherlands,62.91,266.78,195.67,394.04,0.8837,3.1095,2.0686,4.0406,101.38
RHODE ISLAND,7,Canada,807.19,908.21,641,384.25,11.339,10.5859,6.7765,3.9402,-40.06
RHODE ISLAND,8,Slovakia,172.4,217.65,266.55,250.52,2.4217,2.5369,2.8179,2.5689,-6.01
RHODE ISLAND,9,Russia,5.89,64.67,49.95,165.22,0.0827,0.7538,0.528,1.6942,230.79
RHODE ISLAND,10,Costa Rica,31.32,58.59,160.81,155.06,0.44,0.6829,1.7,1.5901,-3.57
RHODE ISLAND,11,Austria,139.44,149.33,149,141.15,1.9587,1.7406,1.5752,1.4473,-5.27
RHODE ISLAND,12,Portugal,96.12,83.06,63.55,118.9,1.3502,0.9682,0.6719,1.2192,87.08
RHODE ISLAND,13,India,33.78,197.51,77.56,117.77,0.4745,2.3021,0.8199,1.2076,51.85
RHODE ISLAND,14,Thailand,71.36,84.69,101.79,106.03,1.0024,0.9872,1.0761,1.0872,4.16
RHODE ISLAND,15,Italy,56.22,70.02,78.02,89.6,0.7898,0.8162,0.8248,0.9188,14.85
RHODE ISLAND,16,Belgium,13.05,17.61,119.74,86.97,0.1833,0.2052,1.2658,0.8918,-27.37
RHODE ISLAND,17,Norway,3.08,3.29,27.47,65.46,0.0432,0.0383,0.2904,0.6713,138.31
RHODE ISLAND,18,Japan,114.14,163.51,198.19,50.38,1.6034,1.9059,2.0952,0.5166,-74.58
RHODE ISLAND,19,Switzerland,25.97,46.59,42.13,49.89,0.3648,0.5431,0.4454,0.5116,18.4
RHODE ISLAND,20,Taiwan,55.02,64.25,53.35,47.86,0.7729,0.7488,0.564,0.4908,-10.29
RHODE ISLAND,21,Brazil,3.72,27.28,135.91,43.53,0.0522,0.318,1.4368,0.4464,-67.97
RHODE ISLAND,22,Dominican Republic,28.66,31.93,35.37,27.75,0.4025,0.3722,0.3739,0.2846,-21.53
RHODE ISLAND,23,"Korea, South",25.05,31.79,30.98,27.06,0.3519,0.3705,0.3275,0.2774,-12.66
RHODE ISLAND,24,Sweden,6.12,6.35,6.05,25.47,0.0859,0.074,0.064,0.2612,321.01
RHODE ISLAND,25,Hungary,16.09,22.95,24.85,21.34,0.226,0.2675,0.2627,0.2189,-14.12
SOUTH CAROLINA,0,World,25678.62,33842.82,35566.66,32877.82,1.3417,1.5327,1.5631,1.4499,-7.56
SOUTH CAROLINA,0,Top 25,22784.67,29795.45,31395.83,29299.15,88.7301,88.0407,88.2732,89.1153,-6.68
SOUTH CAROLINA,1,Germany,4812.37,6188.75,7098.41,6923.51,18.7408,18.2867,19.958,21.0583,-2.46
SOUTH CAROLINA,2,China,4312.89,5703.78,5449.56,5007.8,16.7957,16.8537,15.3221,15.2316,-8.11
SOUTH CAROLINA,3,Canada,2053.16,2618.16,2437.68,2476.13,7.9956,7.7362,6.8538,7.5313,1.58
SOUTH CAROLINA,4,Mexico,1713.99,2272.27,2783.31,2220.57,6.6748,6.7142,7.8256,6.754,-20.22
SOUTH CAROLINA,5,Japan,1226.97,1426.34,1792.35,1912.29,4.7782,4.2146,5.0394,5.8163,6.69
SOUTH CAROLINA,6,United Kingdom,1504.89,1023.49,1347.21,1322.02,5.8605,3.0243,3.7878,4.021,-1.87
SOUTH CAROLINA,7,Italy,697.87,804.28,1143.23,1193.31,2.7177,2.3765,3.2143,3.6295,4.38
SOUTH CAROLINA,8,France,613.76,816,898.08,952.63,2.3902,2.4111,2.5251,2.8975,6.07
SOUTH CAROLINA,9,Austria,667.63,1364.64,906.61,891.18,2.6,4.0323,2.5491,2.7106,-1.7
SOUTH CAROLINA,10,India,557.44,820.29,793.45,719.41,2.1708,2.4238,2.2309,2.1881,-9.33
SOUTH CAROLINA,11,Indonesia,595.68,1086.37,813.68,608.49,2.3197,3.2101,2.2878,1.8508,-25.22
SOUTH CAROLINA,12,Netherlands,731.81,798.68,819.72,468.41,2.8499,2.36,2.3047,1.4247,-42.86
SOUTH CAROLINA,13,Malaysia,297.61,432.45,441.85,448.02,1.159,1.2778,1.2423,1.3627,1.4
SOUTH CAROLINA,14,"Korea, South",235.14,352.53,371.17,427.92,0.9157,1.0417,1.0436,1.3015,15.29
SOUTH CAROLINA,15,Czech Republic,297.97,367.5,435.8,420.63,1.1604,1.0859,1.2253,1.2794,-3.48
SOUTH CAROLINA,16,Brazil,483.32,780.39,778.47,420.21,1.8822,2.3059,2.1888,1.2781,-46.02
SOUTH CAROLINA,17,Thailand,424.2,621.14,461.71,414.3,1.6519,1.8354,1.2981,1.2601,-10.27
SOUTH CAROLINA,18,Taiwan,292.59,325.8,359.17,387.07,1.1394,0.9627,1.0098,1.1773,7.77
SOUTH CAROLINA,19,Vietnam,183.55,332.65,408.39,377.33,0.7148,0.9829,1.1482,1.1477,-7.61
SOUTH CAROLINA,20,Belgium,293.94,369.4,394.35,376.31,1.1447,1.0915,1.1088,1.1446,-4.58
SOUTH CAROLINA,21,Honduras,239.69,353.89,376.34,290.64,0.9334,1.0457,1.0581,0.884,-22.77
SOUTH CAROLINA,22,Turkey,165.08,176.24,252,272.86,0.6429,0.5208,0.7085,0.8299,8.28
SOUTH CAROLINA,23,Spain,99.08,185.38,256.05,257.96,0.3858,0.5478,0.7199,0.7846,0.74
SOUTH CAROLINA,24,Switzerland,188.01,246.47,264.9,257.58,0.7321,0.7283,0.7448,0.7834,-2.76
SOUTH CAROLINA,25,Hungary,96.03,328.55,312.35,252.62,0.374,0.9708,0.8782,0.7684,-19.12
SOUTH DAKOTA,0,World,695,845.25,953.75,1001.43,0.0363,0.0383,0.0419,0.0442,5
SOUTH DAKOTA,0,Top 25,679.3,824.65,933.27,988.48,97.7413,97.5627,97.8524,98.707,5.92
SOUTH DAKOTA,1,Canada,350.14,416.65,452.24,461.9,50.3805,49.2925,47.4171,46.1245,2.14
SOUTH DAKOTA,2,China,115.27,113.52,128.24,133.15,16.5851,13.4308,13.4457,13.2961,3.83
SOUTH DAKOTA,3,Brazil,36.46,107.52,114.66,114.14,5.2461,12.7203,12.0218,11.3979,-0.45
SOUTH DAKOTA,4,Mexico,45.12,55.48,58.29,65.4,6.4916,6.5632,6.1113,6.5306,12.2
SOUTH DAKOTA,5,France,5.7,7.62,15.99,36.54,0.8208,0.901,1.6763,3.6483,128.52
SOUTH DAKOTA,6,Germany,26.45,18.53,28.6,32.21,3.8062,2.1926,2.999,3.216,12.6
SOUTH DAKOTA,7,Japan,14.9,7.73,12.71,26.06,2.1442,0.9143,1.3331,2.6026,104.99
SOUTH DAKOTA,8,Italy,11.81,16.78,25.67,20.76,1.6989,1.9848,2.6915,2.0733,-19.12
SOUTH DAKOTA,9,Taiwan,18.06,15.88,20.01,19.91,2.5985,1.8792,2.098,1.9878,-0.52
SOUTH DAKOTA,10,Austria,1.43,3.14,5.1,9.85,0.2062,0.3716,0.5351,0.9837,93.02
SOUTH DAKOTA,11,Malaysia,11.58,10.91,7.68,8.12,1.6667,1.2912,0.8056,0.8108,5.67
SOUTH DAKOTA,12,Netherlands,3.94,2.22,4.12,7.13,0.5668,0.2623,0.4318,0.7121,73.16
SOUTH DAKOTA,13,Switzerland,1.93,2.84,1.97,5.74,0.2777,0.3355,0.207,0.5732,190.71
SOUTH DAKOTA,14,Hungary,0.07,0.96,4.53,5.57,0.0102,0.1136,0.4748,0.5567,23.11
SOUTH DAKOTA,15,United Kingdom,5.07,8.89,10.28,5.43,0.7288,1.0512,1.0783,0.5419,-47.23
SOUTH DAKOTA,16,Philippines,0.32,2.6,2.75,5.07,0.0455,0.3074,0.2886,0.5065,84.3
SOUTH DAKOTA,17,India,4.39,3.89,3.89,4.81,0.6317,0.46,0.4083,0.4802,23.49
SOUTH DAKOTA,18,Spain,1.42,1.66,2.6,4.52,0.2041,0.1964,0.2728,0.4515,73.75
SOUTH DAKOTA,19,"Korea, South",5.39,13.01,8.21,4.48,0.7756,1.539,0.8607,0.4471,-45.46
SOUTH DAKOTA,20,Vietnam,2.61,2.78,3.55,4.35,0.3761,0.3294,0.3721,0.4339,22.46
SOUTH DAKOTA,21,Thailand,2.88,4.85,14.81,4.09,0.4149,0.5733,1.5523,0.4083,-72.38
SOUTH DAKOTA,22,Qatar,4.47,0.05,1.36,2.82,0.6436,0.0061,0.1422,0.2816,107.88
SOUTH DAKOTA,23,Australia,2.68,1.6,1.81,2.42,0.385,0.1897,0.1901,0.2415,33.37
SOUTH DAKOTA,24,Belgium,1.92,1.92,2.36,2.35,0.2766,0.227,0.2472,0.2345,-0.4
SOUTH DAKOTA,25,Tunisia,5.28,3.64,1.83,1.67,0.7601,0.4303,0.1918,0.1666,-8.78
TENNESSEE,0,World,48201.03,55215.39,61481.95,64959.62,2.5185,2.5006,2.7021,2.8647,5.66
TENNESSEE,0,Top 25,46046.06,52470.92,59087.54,62842.55,95.5292,95.0295,96.1055,96.7409,6.35
TENNESSEE,1,China,16405.19,20281.19,20579.41,22414.07,34.0349,36.7311,33.4723,34.5046,8.92
TENNESSEE,2,Japan,3954.67,4990.32,10539.18,10318.08,8.2045,9.0379,17.1419,15.8838,-2.1
TENNESSEE,3,Mexico,3667.81,3809.29,4962.67,5684.15,7.6094,6.899,8.0718,8.7503,14.54
TENNESSEE,4,Canada,5630.67,5813.61,5289.39,5422.66,11.6816,10.529,8.6032,8.3477,2.52
TENNESSEE,5,Ireland,2892.8,2813.13,2051.75,3034.84,6.0015,5.0948,3.3372,4.6719,47.91
TENNESSEE,6,Germany,2096.98,2269.99,2646.61,2658.24,4.3505,4.1112,4.3047,4.0921,0.44
TENNESSEE,7,United Kingdom,1211.14,1089.53,1248.91,1349.86,2.5127,1.9732,2.0314,2.078,8.08
TENNESSEE,8,India,837.93,1248.63,1424.98,1305.63,1.7384,2.2614,2.3177,2.0099,-8.38
TENNESSEE,9,Vietnam,857.66,979.99,1024.86,1169.62,1.7793,1.7749,1.6669,1.8005,14.12
TENNESSEE,10,France,1645.71,1687.42,1354.65,1012.07,3.4143,3.0561,2.2033,1.558,-25.29
TENNESSEE,11,Belgium,670.44,676.81,717.6,965.65,1.3909,1.2258,1.1672,1.4865,34.57
TENNESSEE,12,Indonesia,771.92,1178.1,991.96,929.19,1.6015,2.1336,1.6134,1.4304,-6.33
TENNESSEE,13,Taiwan,725.05,643.77,857.74,851.22,1.5042,1.1659,1.3951,1.3104,-0.76
TENNESSEE,14,Switzerland,458.25,610.42,684.75,842.32,0.9507,1.1055,1.1137,1.2967,23.01
TENNESSEE,15,Italy,521.39,664.46,777.01,763.69,1.0817,1.2034,1.2638,1.1756,-1.72
TENNESSEE,16,Thailand,562.32,721.31,694.97,711.98,1.1666,1.3064,1.1304,1.096,2.45
TENNESSEE,17,Singapore,256.95,161.74,191.14,508.32,0.5331,0.2929,0.3109,0.7825,165.94
TENNESSEE,18,"Korea, South",353.47,374.59,480.84,491.64,0.7333,0.6784,0.7821,0.7568,2.25
TENNESSEE,19,Malaysia,937.24,499.34,465.37,436.12,1.9444,0.9044,0.7569,0.6714,-6.28
TENNESSEE,20,Brazil,247.77,469.36,404.76,404.91,0.514,0.8501,0.6583,0.6233,0.04
TENNESSEE,21,Spain,347.11,377.13,429.96,397.43,0.7201,0.683,0.6993,0.6118,-7.57
TENNESSEE,22,Philippines,381.54,413.49,492.97,366.34,0.7916,0.7489,0.8018,0.564,-25.69
TENNESSEE,23,Netherlands,186.78,194.38,288.55,348.81,0.3875,0.352,0.4693,0.537,20.88
TENNESSEE,24,Sweden,295.43,369.07,339.89,288.68,0.6129,0.6684,0.5528,0.4444,-15.06
TENNESSEE,25,Hungary,129.82,133.82,147.62,167,0.2693,0.2424,0.2401,0.2571,13.13
TEXAS,0,World,265645.64,318835.42,330280.74,311618.7,13.8801,14.4397,14.5158,13.7425,-5.65
TEXAS,0,Top 25,227625.15,278008.52,297462.7,284022.74,85.6875,87.195,90.0636,91.1443,-4.52
TEXAS,1,Mexico,79021.33,92593.71,99866.09,94642.1,29.7469,29.0412,30.2367,30.3711,-5.23
TEXAS,2,China,31594.75,36357.66,40688.19,42841.37,11.8936,11.4033,12.3193,13.748,5.29
TEXAS,3,Saudi Arabia,10324.4,15741.87,20101.38,22557.42,3.8865,4.9373,6.0861,7.2388,12.22
TEXAS,4,Venezuela,14827.92,18469.89,19142.53,16209.96,5.5818,5.7929,5.7958,5.2019,-15.32
TEXAS,5,Canada,13028.57,14897.25,16040.09,14537.84,4.9045,4.6724,4.8565,4.6653,-9.37
TEXAS,6,"Korea, South",5399.2,8482.13,7242.99,9324.95,2.0325,2.6603,2.193,2.9924,28.74
TEXAS,7,Russia,8210.14,9824.48,8338.59,8741.8,3.0906,3.0814,2.5247,2.8053,4.84
TEXAS,8,Germany,5370.34,5828.84,6907.14,8072.41,2.0216,1.8282,2.0913,2.5905,16.87
TEXAS,9,Colombia,5258.4,8236.06,8447.06,7452.52,1.9795,2.5832,2.5575,2.3916,-11.77
TEXAS,10,Japan,5834.38,6729.36,7374,6764.31,2.1963,2.1106,2.2326,2.1707,-8.27
TEXAS,11,Kuwait,2301.17,3324.42,4338.91,6435.45,0.8663,1.0427,1.3137,2.0652,48.32
TEXAS,12,Iraq,3312.32,7297.26,8802.88,5409.73,1.2469,2.2887,2.6653,1.736,-38.55
TEXAS,13,Costa Rica,3460.08,4469.18,5603.19,4911.07,1.3025,1.4017,1.6965,1.576,-12.35
TEXAS,14,United Kingdom,5657.19,4347.92,4864.68,4824.53,2.1296,1.3637,1.4729,1.5482,-0.83
TEXAS,15,Brazil,4755.03,7041.76,6391.74,4611.43,1.79,2.2086,1.9352,1.4798,-27.85
TEXAS,16,India,2360.45,3378.82,6211.53,4290.26,0.8886,1.0597,1.8807,1.3768,-30.93
TEXAS,17,Malaysia,2625.68,2592.96,3362.16,3419.66,0.9884,0.8133,1.018,1.0974,1.71
TEXAS,18,France,2200.13,3105.61,3112.19,3151.09,0.8282,0.974,0.9423,1.0112,1.25
TEXAS,19,Thailand,2166.82,2365.1,3108.55,3012.88,0.8157,0.7418,0.9412,0.9668,-3.08
TEXAS,20,Taiwan,2604.88,3764.19,3003.08,2926.14,0.9806,1.1806,0.9093,0.939,-2.56
TEXAS,21,Italy,2280.34,3247.71,3047.88,2626.68,0.8584,1.0186,0.9228,0.8429,-13.82
TEXAS,22,Nigeria,11357.38,11144.58,6732.67,2108.71,4.2754,3.4954,2.0385,0.6767,-68.68
TEXAS,23,Netherlands,1815.79,2810.59,2034.53,1810.31,0.6835,0.8815,0.616,0.5809,-11.02
TEXAS,24,Ecuador,706.73,540.39,1067.18,1686.19,0.266,0.1695,0.3231,0.5411,58
TEXAS,25,Vietnam,1151.72,1416.78,1633.47,1653.95,0.4336,0.4444,0.4946,0.5308,1.25
UTAH,0,World,8231.14,11114.07,11154.02,10644,0.4301,0.5033,0.4902,0.4694,-4.57
UTAH,0,Top 25,7851.72,10661.78,10728.32,10166.42,95.3904,95.9305,96.1835,95.5131,-5.24
UTAH,1,Mexico,2852.21,4359.08,4409.33,3468.94,34.6515,39.2213,39.5313,32.5905,-21.33
UTAH,2,China,1384.35,1488.72,1655.6,1892.82,16.8185,13.3949,14.8431,17.7829,14.33
UTAH,3,Canada,1322.05,1444.93,1599.42,1646.65,16.0616,13.0009,14.3394,15.4703,2.95
UTAH,4,Peru,542.44,844.82,1065.69,831.43,6.59,7.6013,9.5543,7.8113,-21.98
UTAH,5,Guatemala,490.96,812.41,548.97,418.3,5.9647,7.3098,4.9217,3.9299,-23.8
UTAH,6,Taiwan,205.52,250.52,257.07,326.09,2.4969,2.254,2.3047,3.0636,26.85
UTAH,7,Germany,150.13,175.84,173.18,198.22,1.8239,1.5821,1.5527,1.8622,14.45
UTAH,8,Chile,63.74,109.53,98.07,158.26,0.7744,0.9855,0.8792,1.4868,61.37
UTAH,9,Japan,129.51,149.1,125.03,136.96,1.5734,1.3415,1.1209,1.2867,9.55
UTAH,10,Brazil,22.94,106.06,47.15,111.19,0.2786,0.9543,0.4227,1.0447,135.81
UTAH,11,France,91.35,131.87,110.11,110.42,1.1098,1.1866,0.9872,1.0374,0.28
UTAH,12,"Korea, South",42.3,47,43.19,93.87,0.5139,0.4229,0.3873,0.8819,117.32
UTAH,13,Italy,57.35,65.92,72.36,91.4,0.6968,0.5931,0.6487,0.8587,26.31
UTAH,14,Colombia,1.94,39.38,1.42,84.18,0.0236,0.3543,0.0128,0.7908,5810.14
UTAH,15,Bolivia,65,98.91,35.28,83.28,0.7897,0.8899,0.3163,0.7824,136.05
UTAH,16,United Kingdom,122.23,78.77,76.5,66.7,1.485,0.7087,0.6858,0.6266,-12.81
UTAH,17,India,36.04,53.53,60.92,65.04,0.4378,0.4816,0.5462,0.611,6.75
UTAH,18,Argentina,65.94,139.83,50.12,60.46,0.8011,1.2582,0.4493,0.568,20.64
UTAH,19,Vietnam,30.09,32.67,39.26,57.44,0.3656,0.294,0.3519,0.5397,46.33
UTAH,20,Switzerland,28.28,48.13,45.94,51.78,0.3436,0.4331,0.4119,0.4864,12.7
UTAH,21,Malaysia,24.63,27.09,36.54,51.57,0.2992,0.2438,0.3276,0.4845,41.12
UTAH,22,Austria,68.59,76.79,68.27,50.47,0.8333,0.691,0.6121,0.4742,-26.07
UTAH,23,Singapore,23.36,36.23,48.82,40.42,0.2838,0.326,0.4377,0.3797,-17.21
UTAH,24,Ireland,13.87,16.52,26.04,37.23,0.1685,0.1486,0.2335,0.3498,42.99
UTAH,25,Australia,16.89,28.12,34.04,33.31,0.2052,0.253,0.3052,0.313,-2.15
VIRGINIA,0,World,20426.63,21477.53,21863.42,22373.35,1.0673,0.9727,0.9609,0.9867,2.33
VIRGINIA,0,Top 25,17635.38,18743,19173.98,19699.08,86.3352,87.2679,87.6989,88.0471,2.74
VIRGINIA,1,China,3724.92,3944.78,4157.54,5047.98,18.2356,18.367,19.016,22.5625,21.42
VIRGINIA,2,Canada,1782.52,1964.82,1963.91,1829.96,8.7264,9.1482,8.9827,8.1792,-6.82
